Age,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Other,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes,StagnationScore,TenureRatio,PCA1,PCA2,PCA3,Attrition
20,654,21,3,1226,3,43,4,4,2,5050,1,17,3,4,0,2,2,3,2,1,2,2,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,1.0,1.0,-1.8413505512829849,-2.131234913876732,-0.30954378378321157,0
46,150,2,4,1228,4,60,3,4,8,17433,2,11,3,3,1,12,3,2,6,3,1,4,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.16666666666666666,0.5,0.1789505387406939,1.1769660931491235,-1.201189534351419,0
42,179,2,5,1231,4,79,4,1,7,12858,7,16,3,1,1,10,3,4,4,3,0,3,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.0,0.4,-0.5399027185273679,2.2165408245413554,-0.24428168791428148,0
60,696,7,4,1233,2,52,4,4,6,10893,0,18,3,2,1,12,3,3,11,7,1,9,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.09090909090909091,0.9166666666666666,1.7876581770456637,-0.019379242054322357,0.36294927958807355,0
32,116,13,3,1234,3,77,2,2,3,7331,1,20,4,3,1,2,2,3,2,2,2,2,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,1.0,1.0,-1.2863358467349404,-1.7097756892277807,2.315618593833483,0
32,1316,2,2,1235,4,38,3,3,6,2338,4,14,3,4,0,10,2,3,8,7,0,7,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.0,0.8,0.19363230816350932,-0.488759826588394,-0.6397216035210399,0
36,363,1,3,1237,3,77,1,1,9,4235,2,21,4,3,1,17,2,3,7,7,7,7,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,1.0,0.4117647058823529,2.016265090351585,0.039154349439756424,2.615825905315578,0
33,117,9,3,1238,1,60,3,4,3,6311,0,13,3,2,1,15,5,3,14,10,4,10,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0.2857142857142857,0.9333333333333333,1.8897114971103646,-2.1486735828139945,-0.6855089532732273,0
40,107,10,3,1239,2,84,2,2,7,11591,7,12,3,2,1,7,2,4,5,1,1,3,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0.2,0.7142857142857143,-0.6788671204994497,1.1102996072246376,-0.8390371548159029,0
25,1356,10,4,1240,3,57,3,4,6,20623,0,14,3,2,0,5,4,3,4,3,1,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0.25,0.8,-1.3387137134848468,-0.9426718499924908,-0.6048174175935076,0
30,1465,1,3,1241,4,63,3,2,4,9369,0,21,4,1,1,12,2,3,11,9,5,7,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0.45454545454545453,0.9166666666666666,1.2589193180285647,-2.009158066114145,2.6566430320886636,0
42,458,26,5,1242,1,60,3,1,9,23281,3,17,3,3,0,20,6,3,1,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0.0,0.05,-0.8771338423182451,2.9838042479519045,0.2328495121034624,0
35,1212,8,2,1243,3,78,2,4,9,13755,4,11,3,2,1,16,6,2,13,2,4,12,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0.3076923076923077,0.8125,1.7821371862481825,-0.3211231399754379,-1.043781453887625,0
27,1103,14,3,1244,1,42,3,1,1,14377,1,14,3,4,2,9,3,2,9,7,6,8,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0.6666666666666666,1.0,0.7602947831914624,-2.2145324239646302,-0.635004696719873,0
54,966,1,4,1245,4,53,3,3,9,9659,7,17,3,1,1,33,2,1,5,4,1,4,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.2,0.15151515151515152,1.3772102032884321,3.935217834474806,0.305136092557213,0
44,1117,2,1,1246,1,72,4,4,1,19982,1,13,3,4,1,10,5,3,10,5,7,7,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0.7,1.0,0.9019965779494163,-1.6908459427251514,-0.9528887749394048,0
19,504,10,3,1248,1,96,2,2,1,6148,1,25,4,2,0,1,2,4,1,1,0,0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.0,1.0,-3.023045832155975,-2.074173139532893,3.5164829149896972,1
29,1010,1,3,1249,1,97,3,4,4,5598,1,15,3,1,3,3,5,3,3,2,1,2,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0.3333333333333333,1.0,-1.581841095379714,-1.4175338967822468,-0.2883943854075171,0
54,685,3,3,1250,4,85,3,4,10,23474,3,14,3,1,0,36,2,3,10,9,0,9,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.0,0.2777777777777778,2.886607646303844,2.60209642112932,-0.2780079856742581,0
31,1332,11,2,1251,3,80,3,1,7,17089,1,12,3,4,0,6,2,2,6,5,0,1,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0.0,1.0,-0.8911820544777489,-0.8166825625529249,-1.0094418990959488,0
31,1062,24,3,1252,3,96,2,1,7,17198,1,19,3,2,0,10,2,3,10,9,1,8,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,0.1,1.0,1.0187854941073435,-1.3675582461331655,0.5720228290438035,0
59,326,3,3,1254,3,48,2,4,6,16490,5,17,3,4,0,13,2,3,6,1,0,5,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0.0,0.46153846153846156,-0.03159504966400543,2.145841513890115,0.10183424198589511,0
43,920,3,3,1255,3,96,1,4,10,18625,3,14,3,2,1,25,2,3,8,7,0,7,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.0,0.32,1.5109017445578676,1.807683609007636,-0.218049532194529,0
49,1098,4,2,1256,1,85,2,3,10,12124,2,13,3,3,1,23,2,4,1,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.0,0.043478260869565216,-0.6394701609059488,3.002541508461486,-0.41155891491592395,0
36,469,3,3,1257,3,46,3,2,4,9256,1,12,3,3,0,12,2,2,11,10,0,7,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0.0,0.9166666666666666,0.8345547138164158,-1.1804759232739566,-0.9708265265076328,0
48,969,2,2,1258,4,76,4,2,2,16620,5,11,3,3,0,7,4,2,1,0,0,0,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0.0,0.14285714285714285,-2.352169900262108,1.97792421396754,-1.2353096992135812,0
27,1167,4,2,1259,1,76,3,3,2,3208,1,11,3,2,3,5,2,3,5,3,0,3,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0.0,1.0,-1.6454821824064498,-1.638762507918704,-0.9650421082641868,0
29,1329,7,3,1260,3,82,3,4,7,4204,1,11,3,2,2,6,2,3,6,0,1,0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0.16666666666666666,1.0,-1.3415648829448303,-0.73038156043183,-1.0874790319423444,0
48,715,1,3,1263,4,76,2,4,10,8733,6,12,3,3,0,25,3,4,1,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,0.0,0.04,-0.4996193343549771,3.7682414874171033,-0.8234050215101518,0
29,694,1,3,1264,4,87,2,4,10,3423,3,14,3,2,2,9,2,2,7,7,1,7,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.14285714285714285,0.7777777777777778,0.6592870464409264,-0.3905999543519494,-0.4924576677324858,0
34,1320,20,3,1265,3,89,4,3,2,21643,0,17,3,4,0,2,5,2,1,0,0,0,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0.0,0.5,-2.791524782791884,-0.19784623648107172,-0.07069705051940828,0
44,1099,5,3,1267,2,88,3,2,10,8751,7,11,3,3,1,26,5,3,22,9,3,10,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.13636363636363635,0.8461538461538461,3.7751576039650816,1.061322459450325,-1.0269468865676172,0
33,536,10,5,1268,4,82,4,3,8,21708,0,14,3,4,2,10,3,3,9,8,0,8,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0.0,0.9,1.0272462476908255,-0.594679769191511,-0.7236487446200843,0
19,265,25,3,1269,2,57,4,4,3,21221,1,12,3,4,0,1,2,3,1,0,0,1,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.0,1.0,-2.7060798146965803,-1.585628946828105,-1.0606938840513889,0
23,373,1,2,1270,4,47,3,3,1,16901,1,22,4,4,1,1,2,3,1,0,0,1,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0.0,1.0,-2.917744507237438,-1.9592788183402159,2.59982595627707,0
25,599,24,1,1273,3,73,1,4,1,8040,1,14,3,4,0,1,4,3,1,0,1,0,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,1.0,1.0,-2.5462697262365617,-2.3125591251232085,-0.7040080289980167,1
26,583,4,2,1275,3,53,3,4,3,9973,1,20,4,2,0,8,2,2,8,5,2,2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.25,1.0,-0.8430825198844558,-2.0250927094937152,2.4452922321008335,0
45,1449,2,3,1277,1,94,1,2,10,2493,2,16,3,1,0,26,2,3,24,10,1,11,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,0.041666666666666664,0.9230769230769231,3.869657924708617,-0.06104262256411123,0.27236176622294234,1
55,177,8,1,1278,4,37,2,2,9,25592,1,15,3,4,1,34,3,3,33,9,15,0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0.45454545454545453,0.9705882352941176,5.485337709081941,-0.1613438890696902,-0.5072994859792698,0
21,251,10,2,1279,1,45,2,3,2,25308,1,20,4,3,0,2,2,1,2,2,2,2,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,1.0,1.0,-1.8259113460030787,-2.372226932642468,2.366414170051429,1
46,168,4,2,1280,4,33,2,2,10,9946,2,14,3,3,1,26,2,3,11,4,0,8,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.0,0.4230769230769231,1.6931314615181956,1.3394135166105818,-0.4510387659321737,0
34,131,2,3,1281,3,86,3,1,5,6039,0,12,3,4,0,4,3,3,3,2,0,2,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,0.0,0.75,-1.580957194762989,-0.5932249664919249,-1.1781169166046652,0
51,237,9,3,1282,4,83,3,2,10,19196,4,24,4,1,1,31,5,2,29,10,11,10,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.3793103448275862,0.9354838709677419,5.801415937094909,0.0012207626818514863,3.2950844542710773,0
59,1429,18,4,1283,4,67,3,4,9,20002,6,12,3,4,0,25,6,2,9,7,5,4,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,0.5555555555555556,0.36,2.436038025358587,2.8970816616975585,-0.8853800425524294,0
34,135,19,3,1285,3,46,3,2,5,22534,4,13,3,3,2,15,2,4,11,8,5,10,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.45454545454545453,0.7333333333333333,1.933564836495385,-0.5126605267188219,-0.7808061573532182,0
28,791,1,4,1286,4,44,3,3,1,6842,0,11,3,3,0,5,2,2,4,2,0,2,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0.0,0.8,-1.9951945649136882,-1.1535585801337884,-1.2924145350288951,0
44,1199,4,2,1288,3,92,4,1,10,17477,1,14,3,4,2,26,4,2,25,9,14,13,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0.56,0.9615384615384616,5.709724012053024,-0.887269935884895,-0.7751354506696019,0
34,648,11,3,1289,3,56,2,2,5,21833,4,11,3,4,2,14,5,4,10,9,1,8,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.1,0.7142857142857143,1.0700516948636964,-0.2502131159097467,-1.1408482117405736,0
35,735,6,1,1291,3,66,3,3,4,6020,0,14,3,4,0,4,3,3,3,2,2,2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0.6666666666666666,0.75,-1.338548882785979,-1.2509222612332975,-0.8043351317914411,0
42,603,7,4,1292,2,78,4,2,2,5628,6,16,3,4,0,18,2,3,1,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0.0,0.05555555555555555,-1.8379005998917117,2.8275176924912664,-0.1665414958071837,0
43,531,4,4,1293,4,56,2,4,9,20364,3,14,3,4,0,23,3,4,21,7,15,17,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,0.7142857142857143,0.9130434782608695,5.69550901012209,-0.7363940019050284,-0.823981164554538,0
36,429,2,4,1294,3,53,3,2,6,2323,9,11,3,4,0,18,2,3,16,14,5,12,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.3125,0.8888888888888888,3.5103111858413003,0.13662324254145672,-1.2609637285380393,0
44,621,15,3,1295,1,73,3,4,8,14075,1,11,3,4,1,10,2,3,10,7,0,5,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,1.0,0.8397843232126241,-0.32333322009393,-0.9692117197364,1
28,193,2,3,1296,4,52,2,4,4,14222,1,12,3,2,1,2,2,3,2,2,2,2,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,1.0,1.0,-1.2739564957246763,-1.6948934282152242,-1.2125373607468648,0
51,968,6,2,1297,2,40,2,3,3,4257,0,14,3,2,0,8,6,2,7,0,7,7,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,1.0,0.875,0.5671632112362791,-1.2526945322515735,-0.6196104227869247,0
30,879,9,2,1298,3,72,3,3,5,12858,7,18,3,3,0,10,3,3,8,4,1,7,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.125,0.8,-0.1874691929994746,-0.06944729810868826,0.16701837443134793,0
29,806,7,3,1299,2,39,3,3,4,17285,3,13,3,1,2,10,2,3,7,7,7,7,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,1.0,0.7,1.0632200507861929,-1.1104780268425467,-0.771822620026226,1
28,640,1,3,1301,4,84,3,1,1,4732,2,11,3,2,0,5,2,2,3,2,1,2,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,0.3333333333333333,0.6,-1.9961484683758985,-0.6658173965307652,-1.3235162309931467,0
25,266,1,3,1303,4,40,3,2,1,18830,1,18,3,4,0,2,3,2,2,2,2,1,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,1.0,1.0,-1.8422961211877966,-1.9391639032384669,-0.3276160863982181,0
